,period_ending,lyapunov_exponent
315,2008-11-11 13:00:00,0.09163140847781816
316,2008-11-11 14:00:00,0.0454447375160796
317,2008-11-11 15:00:00,0.33041688594485064
318,2008-11-11 16:00:00,0.6309253772378589
319,2008-11-12 10:00:00,0.9313390889599272
320,2008-11-12 11:00:00,0.7039810156272394
321,2008-11-12 12:00:00,0.30563951308249465
322,2008-11-12 13:00:00,0.10045501930755486
323,2008-11-12 14:00:00,0.07662850984201265
324,2008-11-12 15:00:00,0.3529012951608029
325,2008-11-12 16:00:00,0.5921717752835503
326,2008-11-13 10:00:00,0.7363322774360225
327,2008-11-13 11:00:00,0.5489967907398138
328,2008-11-13 12:00:00,0.45543252990167565
329,2008-11-13 13:00:00,0.7495112287481457
330,2008-11-13 14:00:00,0.4903906612074403
331,2008-11-13 15:00:00,0.5467593462561573
332,2008-11-13 16:00:00,0.7809463899219169
333,2008-11-14 12:00:00,0.08354384326827669
334,2008-11-14 13:00:00,0.07680253469267705
335,2008-11-14 14:00:00,0.3121580548230942
336,2008-11-14 16:00:00,0.6788164296868644
337,2008-11-17 10:00:00,0.7603494216260019
338,2008-11-17 11:00:00,0.444105676288519
339,2008-11-17 13:00:00,0.0010178026654670404
340,2008-11-17 14:00:00,0.17149603758222293
341,2008-11-17 15:00:00,0.10943920773478502
342,2008-11-17 16:00:00,0.5466050031319535
343,2008-11-18 11:00:00,0.6642284149074212
344,2008-11-18 12:00:00,0.6154979732106565
345,2008-11-18 13:00:00,0.7545263090104274
346,2008-11-18 14:00:00,0.8998005137233419
347,2008-11-18 15:00:00,0.5773315478517521
348,2008-11-18 16:00:00,0.4319137892601542
349,2008-11-19 12:00:00,0.6896648825361307
350,2008-11-19 14:00:00,0.7980226465140621
351,2008-11-19 15:00:00,0.5840466876502961
352,2008-11-19 16:00:00,0.7145720562301051
353,2008-11-20 10:00:00,0.5332382999203371
354,2008-11-20 12:00:00,0.341940150794731
355,2008-11-20 13:00:00,0.0963396346911091
356,2008-11-20 14:00:00,0.11285958920429653
357,2008-11-20 15:00:00,0.41758463289520165
358,2008-11-20 16:00:00,0.6913488534897744
359,2008-11-21 10:00:00,0.6233087930926029
360,2008-11-21 11:00:00,0.6690531214569756
361,2008-11-21 12:00:00,0.38356097753281376
362,2008-11-21 13:00:00,0.06359741930422314
363,2008-11-21 14:00:00,0.18263029215725674
364,2008-11-21 16:00:00,0.8347715107474979
365,2008-11-24 11:00:00,0.8717744218227649
366,2008-11-24 12:00:00,0.2669622111600553
367,2008-11-24 13:00:00,0.05834955899499686
368,2008-11-24 14:00:00,0.005846092654568696
369,2008-11-24 15:00:00,0.0584314899181715
370,2008-11-24 16:00:00,0.6005315507616935
371,2008-11-25 10:00:00,0.8398431991255011
372,2008-11-25 11:00:00,0.842702153679167
373,2008-11-25 12:00:00,0.5260366592354554
374,2008-11-25 13:00:00,0.21895143210916898
375,2008-11-25 14:00:00,0.5318128381338278
376,2008-11-25 15:00:00,0.9819686618615319
377,2008-11-25 16:00:00,1.1287004433499477
378,2008-11-26 11:00:00,1.3256033374315852
379,2008-11-26 12:00:00,1.1267416395030927
380,2008-11-26 13:00:00,0.8141647822684173
381,2008-11-26 14:00:00,0.39253340378976154
382,2008-11-26 15:00:00,0.5983523446476262
383,2008-11-26 16:00:00,0.12027739621057658
384,2008-11-28 10:00:00,0.12475254073078526
385,2008-11-28 11:00:00,0.12492820639275287
386,2008-11-28 12:00:00,0.2883898886018147
387,2008-11-28 13:00:00,0.41485933347632004
388,2008-12-01 10:00:00,0.6727154070237563
389,2008-12-01 12:00:00,0.19778280610824975
390,2008-12-01 13:00:00,0.04518618408372398
391,2008-12-01 14:00:00,0.009096287572178952
392,2008-12-01 15:00:00,0.05412498974207137
393,2008-12-01 16:00:00,0.8056561699840642
394,2008-12-02 10:00:00,0.7762825415665272
395,2008-12-02 13:00:00,0.5523553995185108
396,2008-12-02 14:00:00,0.8318893605106723
397,2008-12-02 15:00:00,0.7897709231347041
398,2008-12-02 16:00:00,0.6331573061835957
399,2008-12-03 10:00:00,0.668068437599456
400,2008-12-03 11:00:00,1.0048183761737781
401,2008-12-03 12:00:00,0.628854560180477
402,2008-12-03 13:00:00,0.17221069466555672
403,2008-12-03 15:00:00,0.17264173106708983
404,2008-12-03 16:00:00,0.9124457507254338
405,2008-12-04 12:00:00,0.6009548825789609
406,2008-12-04 13:00:00,0.24064661363464013
407,2008-12-04 14:00:00,0.33624738466549164
408,2008-12-04 15:00:00,0.9859627963124973
409,2008-12-04 16:00:00,1.0679557552540238
410,2008-12-05 11:00:00,0.6368327248031161
411,2008-12-05 12:00:00,0.20818384388207584
412,2008-12-05 13:00:00,0.02782905533271219
413,2008-12-05 14:00:00,0.013913683304680529
414,2008-12-05 16:00:00,0.25867392184560317
415,2008-12-08 10:00:00,0.23482634914725556
416,2008-12-08 11:00:00,0.06640422589991168
417,2008-12-08 12:00:00,0.02366296439952648
418,2008-12-08 13:00:00,0.013277254284010252
419,2008-12-08 14:00:00,0.04773284003603573
420,2008-12-08 15:00:00,0.5875608900498581
421,2008-12-08 16:00:00,0.8285642884555943
422,2008-12-09 11:00:00,0.8679687814012512
423,2008-12-09 12:00:00,0.837603688174497
424,2008-12-09 13:00:00,0.9777875931504316
425,2008-12-09 14:00:00,1.1187304316902216
426,2008-12-09 16:00:00,0.4836010682918819
427,2008-12-10 10:00:00,0.48261187282473295
428,2008-12-10 11:00:00,0.1537957009596617
429,2008-12-10 12:00:00,0.3739607097964293
430,2008-12-10 13:00:00,0.6203759404454685
431,2008-12-10 14:00:00,1.1620515097240771
432,2008-12-10 15:00:00,0.9739083834937808
433,2008-12-10 16:00:00,0.9992021015619069
434,2008-12-11 10:00:00,1.0042739048782974
435,2008-12-11 11:00:00,1.007811497499069
