,pair,i,dist,ln(dj)
8130,"[325, 24]",5,5.146076175106489,1.6382345165301107
8131,"[325, 24]",6,5.431482302281809,1.6922120805381706
8132,"[325, 24]",7,5.791105248568592,1.756323162585249
8133,"[325, 24]",8,6.30258677052521,1.8409601476210569
8134,"[325, 24]",9,7.2168691272600425,1.9764212199725537
8135,"[325, 24]",10,8.15339193219608,2.098434028670087
8136,"[325, 24]",11,8.666810255220616,2.1595008171261973
8137,"[325, 24]",12,9.293309421298886,2.229294724189937
8138,"[325, 24]",13,10.023317813977476,2.304914160008297
8139,"[325, 24]",14,9.80114789195633,2.2824995106494073
8140,"[325, 24]",15,9.379136420801153,2.238487692767128
8141,"[325, 24]",16,10.020638702198696,2.3046468363596375
8142,"[325, 24]",17,10.67217878410959,2.3676402416669013
8143,"[325, 24]",18,10.005158669406454,2.3031008269210838
8144,"[325, 24]",19,9.698680322600689,2.271989827037379
8145,"[325, 24]",20,8.590488926714173,2.1506556525037666
8146,"[325, 24]",21,8.021726746779631,2.082153703788352
8147,"[325, 24]",22,8.366510622714815,2.1242369066241666
8148,"[325, 24]",23,8.414636058677665,2.129972577590169
8149,"[325, 24]",24,7.433068007223058,2.0059386950653613
8150,"[326, 24]",0,3.8967935536796676,1.3601540492488366
8151,"[326, 24]",1,4.0240402582478545,1.3922864372821482
8152,"[326, 24]",2,4.004247744583304,1.3873557338103948
8153,"[326, 24]",3,5.3963320876313015,1.685719479748926
8154,"[326, 24]",4,5.21938693717944,1.6523799500125635
8155,"[326, 24]",5,5.179044313384445,1.6446205437643775
8156,"[326, 24]",6,5.64989380431157,1.731636749284641
8157,"[326, 24]",7,5.94115308673332,1.7819032368809258
8158,"[326, 24]",8,6.548320395337812,1.8792085885711294
8159,"[326, 24]",9,7.540245354098336,2.020254721821784
8160,"[326, 24]",10,8.387592026320712,2.1267534740791256
8161,"[326, 24]",11,9.492591848383626,2.2505116889667773
8162,"[326, 24]",12,9.983892026659689,2.3009729969311423
8163,"[326, 24]",13,10.116649643038942,2.31418254610507
8164,"[326, 24]",14,9.740020533859314,2.2762432258513297
8165,"[326, 24]",15,9.83799268143656,2.2862516944652236
8166,"[326, 24]",16,10.450688972503192,2.3466679066205884
8167,"[326, 24]",17,10.431418887188848,2.3448222988003677
8168,"[326, 24]",18,9.590855019235644,2.260810042297044
8169,"[326, 24]",19,9.385568709460454,2.239173265907402
8170,"[326, 24]",20,8.383614972074941,2.126279202391858
8171,"[326, 24]",21,8.102752618709156,2.092203833419703
8172,"[326, 24]",22,8.368661780714964,2.1244939888890086
8173,"[326, 24]",23,8.206491333085156,2.104925467085616
8174,"[326, 24]",24,7.014741620330797,1.9480138804214666
8175,"[327, 24]",0,3.8413799603787973,1.3458316667255923
8176,"[327, 24]",1,4.0142869852564775,1.3898597438962705
8177,"[327, 24]",2,4.39241391492198,1.4798789426905923
8178,"[327, 24]",3,5.269658432953568,1.66196554697149
8179,"[327, 24]",4,5.2546360482911245,1.659110743755599
8180,"[327, 24]",5,5.389638206781387,1.6844782596219285
8181,"[327, 24]",6,5.8065910825544025,1.7589936658898522
8182,"[327, 24]",7,6.156947295535249,1.8175810858039587
8183,"[327, 24]",8,6.862084231485302,1.9260112194243566
8184,"[327, 24]",9,7.736213544105449,2.045912361713322
8185,"[327, 24]",10,9.209125908575729,2.2201949389854025
8186,"[327, 24]",11,10.179636535750934,2.320389306727707
8187,"[327, 24]",12,10.077003522873287,2.3102559488936483
8188,"[327, 24]",13,10.049661685847996,2.307538970838768
8189,"[327, 24]",14,10.204494107989966,2.3228282220776113
8190,"[327, 24]",15,10.254520954193664,2.327718677044031
8191,"[327, 24]",16,10.209182141582216,2.323287525303287
8192,"[327, 24]",17,10.009355623615262,2.303520217989873
8193,"[327, 24]",18,9.278146366597102,2.2276617818676634
8194,"[327, 24]",19,9.1782351244672,2.2168349339128803
8195,"[327, 24]",20,8.479062448171813,2.1375998833344676
8196,"[327, 24]",21,8.119076302141618,2.0942163918090047
8197,"[327, 24]",22,8.168114837586625,2.100238140213412
8198,"[327, 24]",23,7.78781098897501,2.052559817695029
8199,"[327, 24]",24,7.180250692002307,1.9713342977712627
8200,"[328, 24]",0,3.8333797098643743,1.3437468448534007
8201,"[328, 24]",1,4.3960891710700345,1.480715320928465
8202,"[328, 24]",2,4.271299568047151,1.4519181294247208
8203,"[328, 24]",3,5.310753242243507,1.6697336787234376
8204,"[328, 24]",4,5.467732619651264,1.6988640185533126
8205,"[328, 24]",5,5.55366545625495,1.7144581523305868
8206,"[328, 24]",6,5.990959856316707,1.7902516424144588
8207,"[328, 24]",7,6.490585489769074,1.8703527407870209
8208,"[328, 24]",8,7.035801304755429,1.951011586674888
8209,"[328, 24]",9,8.536773395141905,2.1443831138246283
8210,"[328, 24]",10,9.899217140764065,2.2924556773233196
8211,"[328, 24]",11,10.272842839253263,2.3295037956895044
8212,"[328, 24]",12,10.008101718108282,2.3033949367928446
8213,"[328, 24]",13,10.528608645020572,2.354096184938941
8214,"[328, 24]",14,10.630380990350234,2.3637160327605216
8215,"[328, 24]",15,10.015912339871907,2.3041750623098496
8216,"[328, 24]",16,9.786322087485141,2.280985705413918
8217,"[328, 24]",17,9.71378916798178,2.273546439753675
8218,"[328, 24]",18,9.07116861269811,2.205101099564792
8219,"[328, 24]",19,9.272135676315445,2.2270137388375786
8220,"[328, 24]",20,8.508636788581173,2.141081740397684
8221,"[328, 24]",21,7.904277323070148,2.067404046250871
8222,"[328, 24]",22,7.7495032098838985,2.047628739360173
8223,"[328, 24]",23,7.945023599713096,2.072545770369805
8224,"[328, 24]",24,7.252758096062581,1.9813818235656777
8225,"[329, 24]",0,4.210380030353508,1.4375529121128545
8226,"[329, 24]",1,4.257475777969708,1.44867644427715
8227,"[329, 24]",2,4.315228846770568,1.4621503583018614
8228,"[329, 24]",3,5.529575028878596,1.7101109642772099
8229,"[329, 24]",4,5.629786852093103,1.7280715821264099
8230,"[329, 24]",5,5.6959020356742265,1.7397469751686252
8231,"[329, 24]",6,6.343224731948273,1.8473872719387299
8232,"[329, 24]",7,6.732740898029562,1.9069823264269492
8233,"[329, 24]",8,7.8282820593026505,2.057743080987736
8234,"[329, 24]",9,9.24157995150176,2.223712861458665
8235,"[329, 24]",10,9.992337063970508,2.3018185056380767
8236,"[329, 24]",11,10.204724396082353,2.3228507891437977
8237,"[329, 24]",12,10.491682419898279,2.350582792760613
8238,"[329, 24]",13,10.981425226262736,2.396205229685402
8239,"[329, 24]",14,10.389846004633611,2.340828983503088
8240,"[329, 24]",15,9.59642641820364,2.261390781068479
8241,"[329, 24]",16,9.49278673520063,2.250532219167548
8242,"[329, 24]",17,9.517919940827433,2.2531763313195037
8243,"[329, 24]",18,9.165675097885455,2.2154655390137274
8244,"[329, 24]",19,9.299231151014647,2.2299317248077886
8245,"[329, 24]",20,8.280899709572653,2.113951623070443
8246,"[329, 24]",21,7.485753135122696,2.0130016320646833
8247,"[329, 24]",22,7.911068195888538,2.0682628163899865
8248,"[329, 24]",23,8.010349555418909,2.0807344000055927
8249,"[329, 24]",24,6.992631836440554,1.9448569998941565
8250,"[330, 24]",0,4.06428345468167,1.4022374555510264
8251,"[330, 24]",1,4.293168992713857,1.4570251531808744
8252,"[330, 24]",2,4.536573596889955,1.5121720127715939
8253,"[330, 24]",3,5.685771715431398,1.7379668638880816
8254,"[330, 24]",4,5.784410082281395,1.755166381769462
8255,"[330, 24]",5,6.069728165247555,1.8033138207485966
8256,"[330, 24]",6,6.6501879672682485,1.8946451200229177
8257,"[330, 24]",7,7.575862987145539,2.024967270602174
8258,"[330, 24]",8,8.537968142362471,2.144523057052453
8259,"[330, 24]",9,9.334264834468799,2.2336920202201225
8260,"[330, 24]",10,9.92351248298706,2.294906939571193
8261,"[330, 24]",11,10.686369823284187,2.3689690811422492
8262,"[330, 24]",12,10.953743652286196,2.393681283886324
8263,"[330, 24]",13,10.735222401049779,2.3735301484938582
8264,"[330, 24]",14,9.968048956541056,2.2993848734035276
8265,"[330, 24]",15,9.294993275952296,2.229475897768336
8266,"[330, 24]",16,9.298456861221716,2.2298484574905966
8267,"[330, 24]",17,9.626905006283105,2.2645617833204406
8268,"[330, 24]",18,9.193475947648803,2.2184940963739104
8269,"[330, 24]",19,9.073902137449185,2.205402396243035
8270,"[330, 24]",20,7.863345344063097,2.0622121321852074
8271,"[330, 24]",21,7.639221164490361,2.0332956561613753
8272,"[330, 24]",22,7.980006265661764,2.0769391966320563
8273,"[330, 24]",23,7.755804278087525,2.04844150215838
8274,"[330, 24]",24,7.0016069584061835,1.9461396881957866
8275,"[331, 51]",0,4.09003667465224,1.408553936922146
8276,"[331, 51]",1,4.491102314577009,1.5020981759830345
8277,"[331, 51]",2,5.675156385510534,1.7360981199059373
8278,"[331, 51]",3,6.542736430576887,1.878355492419484
8279,"[331, 51]",4,7.303019923291975,1.9882879507311946
8280,"[331, 51]",5,8.101882497296435,2.092096441749687
8281,"[331, 51]",6,8.790227528340907,2.17364059627003
8282,"[331, 51]",7,8.777818635629112,2.172227929811893
8283,"[331, 51]",8,8.454880247525765,2.134743818740573
8284,"[331, 51]",9,8.63051562770149,2.1553042515957035
8285,"[331, 51]",10,9.384412608149871,2.239050079709986
8286,"[331, 51]",11,9.50827534308925,2.2521625081751124
8287,"[331, 51]",12,9.223285748582297,2.221731345946722
8288,"[331, 51]",13,8.69250826861836,2.1624615361353614
8289,"[331, 51]",14,8.291905691697233,2.1152798211004176
8290,"[331, 51]",15,7.957518457408732,2.0741171996698475
8291,"[331, 51]",16,7.967559224756339,2.07537820057402
8292,"[331, 51]",17,8.195883112880455,2.1036319687913623
8293,"[331, 51]",18,7.396735766539217,2.001038790261492
8294,"[331, 51]",19,7.0688330012810745,1.9556954028159845
8295,"[331, 51]",20,6.872735990855328,1.9275622788970082
8296,"[331, 51]",21,7.0702192328102855,1.9558914883117733
8297,"[331, 51]",22,7.283714711601627,1.9856409946515525
8298,"[331, 51]",23,7.235088112801421,1.9789425386964226
8299,"[331, 51]",24,6.825847932674819,1.9207165725737243
8300,"[332, 51]",0,4.275383023776809,1.4528736945803247
8301,"[332, 51]",1,4.666240456727478,1.540353706074992
8302,"[332, 51]",2,5.641427124407419,1.7301370697441472
8303,"[332, 51]",3,6.9640864440355426,1.9407664348150513
8304,"[332, 51]",4,7.890982194885376,2.0657206131538124
8305,"[332, 51]",5,9.127299710210066,2.211269890752804
8306,"[332, 51]",6,9.24034631385638,2.2235793648058273
8307,"[332, 51]",7,8.870682048185468,2.1827516871855432
8308,"[332, 51]",8,8.431020104352838,2.1319177735128156
8309,"[332, 51]",9,9.017344398435755,2.199149878136366
8310,"[332, 51]",10,9.719531881731742,2.274137456996938
8311,"[332, 51]",11,9.280086206496161,2.227870836248083
8312,"[332, 51]",12,8.82086730429609,2.177120199004665
8313,"[332, 51]",13,8.367795408588801,2.1243904577632584
8314,"[332, 51]",14,8.080841540334841,2.0894960181412014
8315,"[332, 51]",15,8.041803280359385,2.0846533466438606
8316,"[332, 51]",16,7.990319142562423,2.0782307017292316
8317,"[332, 51]",17,7.971731305055535,2.075901696947547
8318,"[332, 51]",18,6.9817619552659576,1.9433013140406086
8319,"[332, 51]",19,7.2019025264160845,1.9743452308968394
8320,"[332, 51]",20,6.930295808982456,1.935902497569675
8321,"[332, 51]",21,6.819340144031619,1.9197627140999474
8322,"[332, 51]",22,7.28651494200087,1.9860253716312286
8323,"[332, 51]",23,6.845319568873365,1.9235651441186192
8324,"[332, 51]",24,6.922499548573453,1.9347769108514865
8325,"[333, 51]",0,4.45000000000002,1.4929040961781532
8326,"[333, 51]",1,4.704221508389991,1.5484602988562768
8327,"[333, 51]",2,6.071062509973122,1.8035336325823783
8328,"[333, 51]",3,7.565024785154255,2.0235356235276494
8329,"[333, 51]",4,8.915071508406442,2.1877432724165793
8330,"[333, 51]",5,9.582384880602387,2.2599265046968764
8331,"[333, 51]",6,9.333300595180761,2.2335887138417383
8332,"[333, 51]",7,8.847400748242407,2.180123715117752
8333,"[333, 51]",8,8.790927141092839,2.1737201829371697
8334,"[333, 51]",9,9.31106868195045,2.2312038733103385
8335,"[333, 51]",10,9.499736838460377,2.251264097008112
8336,"[333, 51]",11,8.873336463811055,2.1830508770949306
8337,"[333, 51]",12,8.486000235682354,2.1384177745532122
8338,"[333, 51]",13,8.153557505776245,2.0984543357889387
8339,"[333, 51]",14,8.170832270950097,2.1005707728329406
8340,"[333, 51]",15,8.061327434113966,2.087078237016764
8341,"[333, 51]",16,7.769182711199592,2.05016497367341
8342,"[333, 51]",17,7.5538069872085485,2.022051672892683
8343,"[333, 51]",18,7.1158695884619165,1.9623274431125977
8344,"[333, 51]",19,7.2482618606118265,1.980761696759663
8345,"[333, 51]",20,6.682334921268204,1.899467465585997
8346,"[333, 51]",21,6.823562119597149,1.9203816404278977
8347,"[333, 51]",22,6.901362184380858,1.9317188101450509
8348,"[333, 51]",23,6.959999999999942,1.9401794743463199
8349,"[333, 51]",24,6.744138195499836,1.9086737121117623
8350,"[334, 51]",0,4.497577125519803,1.5035388352268793
8351,"[334, 51]",1,5.116737241641424,1.6325169784246474
8352,"[334, 51]",2,6.737692483335813,1.9077175047822534
8353,"[334, 51]",3,8.59553954094799,2.1512434106805576
8354,"[334, 51]",4,9.37307846974498,2.2378415876214395
8355,"[334, 51]",5,9.675412135924734,2.2695878360369717
8356,"[334, 51]",6,9.309189008716169,2.2310019777971943
8357,"[334, 51]",7,9.205150732063078,2.2197631895714043
8358,"[334, 51]",8,9.041708909271536,2.2018481951747657
8359,"[334, 51]",9,9.101433952954874,2.2084319783566024
8360,"[334, 51]",10,9.10341144846259,2.2086492277176255
8361,"[334, 51]",11,8.546157031087136,2.1454817118584404
8362,"[334, 51]",12,8.264823047107624,2.1120083211354586
8363,"[334, 51]",13,8.238931969618301,2.1088707201830017
8364,"[334, 51]",14,8.19561468103516,2.1035992162206463
8365,"[334, 51]",15,7.843366624097195,2.059668158528434
8366,"[334, 51]",16,7.351006733774696,1.9948372744267229
8367,"[334, 51]",17,7.701441423525782,2.041407509200796
8368,"[334, 51]",18,7.163078946933281,1.9689399090616353
8369,"[334, 51]",19,7.010855867866694,1.9474597860141816
8370,"[334, 51]",20,6.685207551003971,1.8998972573425514
8371,"[334, 51]",21,6.429315671204932,1.8608681050903755
8372,"[334, 51]",22,7.0191167535524555,1.9486373915396267
8373,"[334, 51]",23,6.774452007358182,1.9131584789716576
8374,"[334, 51]",24,6.928102193241655,1.9355859219079325
8375,"[335, 51]",0,4.906984817584034,1.5906596630707879
8376,"[335, 51]",1,5.685886034735422,1.7379869698931232
8377,"[335, 51]",2,7.794485229955993,2.053416461837248
8378,"[335, 51]",3,9.041515359716929,2.2018267886433045
8379,"[335, 51]",4,9.466176630509239,2.247725090776402
8380,"[335, 51]",5,9.650621741628884,2.267022342459764
8381,"[335, 51]",6,9.669151979362159,2.2689406095868123
8382,"[335, 51]",7,9.450190474270828,2.246034897310017
8383,"[335, 51]",8,8.843132929002119,2.179641217596654
8384,"[335, 51]",9,8.718497576991028,2.165446926859565
8385,"[335, 51]",10,8.75841309827304,2.1700147353729053
8386,"[335, 51]",11,8.33009603786177,2.1198749852673657
8387,"[335, 51]",12,8.33989208563275,2.121050276914369
8388,"[335, 51]",13,8.259200929871975,2.1113278431283553
8389,"[335, 51]",14,7.972509015360372,2.0759992507086324
8390,"[335, 51]",15,7.424991582486818,2.0048515510163116
8391,"[335, 51]",16,7.5006733031107995,2.0149927902609495
8392,"[335, 51]",17,7.759078553539762,2.048863584044061
8393,"[335, 51]",18,6.924832127929141,1.9351138103252978
8394,"[335, 51]",19,7.00931523046302,1.9472400116050006
8395,"[335, 51]",20,6.3003571327346775,1.840606319526461
8396,"[335, 51]",21,6.541597664179601,1.8781814267938413
8397,"[335, 51]",22,6.83242270355112,1.921679325701006
8398,"[335, 51]",23,6.944955003453902,1.938015497200999
8399,"[335, 51]",24,7.067786074860927,1.9555472872847641
8400,"[336, 24]",0,5.3886176334936655,1.6842888832875946
8401,"[336, 24]",1,6.490192601148285,1.870292206877858
8402,"[336, 24]",2,7.03427323893513,1.950794378752988
8403,"[336, 24]",3,8.142002210758644,2.0970361216060076
8404,"[336, 24]",4,8.08259859203712,2.089713428753647
8405,"[336, 24]",5,8.45983451374789,2.1353296124041043
8406,"[336, 24]",6,9.087882041487942,2.206941882304765
8407,"[336, 24]",7,8.95951449577492,2.1927160397793326
8408,"[336, 24]",8,8.849774008413831,2.180391922921346
8409,"[336, 24]",9,9.285327134786456,2.228435426794296
8410,"[336, 24]",10,9.734952490895887,2.2757227585755713
8411,"[336, 24]",11,10.130769960866559,2.31557732335501
8412,"[336, 24]",12,10.004498987955325,2.3030348906154594
8413,"[336, 24]",13,9.766575653728527,2.278965908580625
8414,"[336, 24]",14,8.970574117636001,2.1939496782182872
8415,"[336, 24]",15,8.725709140235892,2.1662737416035767
8416,"[336, 24]",16,8.980300663118166,2.195033363169895
8417,"[336, 24]",17,8.959670752879312,2.1927334799812424
8418,"[336, 24]",18,8.507373272638258,2.1409332313240887
8419,"[336, 24]",19,8.230722933011645,2.107873852023347
8420,"[336, 24]",20,7.558902036671614,2.0227259463995773
8421,"[336, 24]",21,6.980179080797207,1.943074572719836
8422,"[336, 24]",22,7.415982740001528,2.003637500860836
8423,"[336, 24]",23,7.596328060319521,2.0276649805797784
8424,"[336, 24]",24,6.8640877034024435,1.9263031394062529
8425,"[337, 24]",0,6.342814832548744,1.8473226498165007
8426,"[337, 24]",1,7.080826222976893,1.9573905990575058
8427,"[337, 24]",2,7.128204542519826,1.9640593853965025
8428,"[337, 24]",3,8.082951193716285,2.0897570525937135
8429,"[337, 24]",4,8.524441330668022,2.142937487962726
8430,"[337, 24]",5,8.8380144829027,2.1790622454153636
8431,"[337, 24]",6,8.847672010195692,2.1801543747207965
8432,"[337, 24]",7,8.530709231945453,2.1436725036445408
8433,"[337, 24]",8,8.594789118995227,2.151156103222034
8434,"[337, 24]",9,9.11250788751383,2.209647962905193
8435,"[337, 24]",10,9.861784828315725,2.2886671693034915
8436,"[337, 24]",11,10.18601492243143,2.3210156934555894
8437,"[337, 24]",12,9.750210254143399,2.2772888493047727
8438,"[337, 24]",13,9.35297278943978,2.2356942381612988
8439,"[337, 24]",14,9.108073341821447,2.2091612006308035
8440,"[337, 24]",15,8.776702114119985,2.172100723660663
8441,"[337, 24]",16,8.741487287641704,2.1680803454008575
8442,"[337, 24]",17,8.959179649945687,2.1926786658695434
8443,"[337, 24]",18,8.12468460926331,2.0949069101409505
8444,"[337, 24]",19,8.347742209723668,2.1219911082546337
8445,"[337, 24]",20,7.3715263005702125,1.9976247811736119
8446,"[337, 24]",21,7.155927612825538,1.9679410500035739
8447,"[337, 24]",22,7.555461600722928,2.0222706925641334
8448,"[337, 24]",23,7.650444431534637,2.0347637417764015
8449,"[337, 24]",24,6.837601918801752,1.9224370734946687
8450,"[338, 24]",0,6.90827040582502,1.9327193033841417
8451,"[338, 24]",1,7.17513762934194,1.970621943251534
8452,"[338, 24]",2,7.068408590340619,1.955635361267167
8453,"[338, 24]",3,8.542833253669425,2.1450927155041515
8454,"[338, 24]",4,8.915256586324322,2.1877640323170033
8455,"[338, 24]",5,8.607450261256183,2.1526281376784038
8456,"[338, 24]",6,8.426683807999376,2.131403314785619
8457,"[338, 24]",7,8.253538635034118,2.1106420338430416
8458,"[338, 24]",8,8.427200009493005,2.13146457087346
8459,"[338, 24]",9,9.25047566344564,2.224674973277417
8460,"[338, 24]",10,9.920181449953313,2.294571212455436
8461,"[338, 24]",11,9.934349500596394,2.29599839832885
8462,"[338, 24]",12,9.337735271467126,2.234063746550307
8463,"[338, 24]",13,9.482220204150414,2.249418487596728
8464,"[338, 24]",14,9.157166592347252,2.2145368068559512
8465,"[338, 24]",15,8.534805211602619,2.144152533678135
8466,"[338, 24]",16,8.740572063658165,2.167975641033256
8467,"[338, 24]",17,8.595463919998808,2.1512346129452355
8468,"[338, 24]",18,8.24240862855018,2.109292610497414
8469,"[338, 24]",19,8.161494961096418,2.099427358212561
8470,"[338, 24]",20,7.537811353436649,2.0199318684554597
8471,"[338, 24]",21,7.296608801354032,1.9874096924588844
8472,"[338, 24]",22,7.604794540288397,2.028778908947674
8473,"[338, 24]",23,7.613317279609467,2.0298989874847444
8474,"[338, 24]",24,6.93865981296113,1.9371086453461421
8475,"[339, 24]",0,7.0026066575239865,1.946282459385504
8476,"[339, 24]",1,7.124359620344791,1.9635198442691133
8477,"[339, 24]",2,7.530770212933181,2.0189973224950557
8478,"[339, 24]",3,8.966298009769586,2.193472882942383
8479,"[339, 24]",4,8.681825844832433,2.1612318573387808
8480,"[339, 24]",5,8.198079043287994,2.103899863812682
8481,"[339, 24]",6,8.129335766223472,2.095479218650435
8482,"[339, 24]",7,8.071443489240385,2.0883323373198466
8483,"[339, 24]",8,8.572000933270909,2.1485011864856722
8484,"[339, 24]",9,9.320434539226143,2.2322092519911045
8485,"[339, 24]",10,9.665660867214497,2.2685794876857828
8486,"[339, 24]",11,9.521197403688156,2.2535206185922583
8487,"[339, 24]",12,9.463746615373777,2.2474683527941877
8488,"[339, 24]",13,9.524757214753585,2.253894431423192
8489,"[339, 24]",14,8.9170903326142,2.1879696974831955
8490,"[339, 24]",15,8.535133273710448,2.1441909710876375
8491,"[339, 24]",16,8.380125297392736,2.125862866338386
8492,"[339, 24]",17,8.724975644665129,2.166189676642203
8493,"[339, 24]",18,8.055886046860305,2.0864030101896422
8494,"[339, 24]",19,8.329825928553511,2.1198425590280556
8495,"[339, 24]",20,7.679296842810313,2.038527986042249
8496,"[339, 24]",21,7.3550118966592155,1.995381971544848
8497,"[339, 24]",22,7.573546065087415,2.0246613943705403
8498,"[339, 24]",23,7.736071354376237,2.0458939817868727
8499,"[339, 24]",24,7.400249995777199,2.0015137828526193
8500,"[340, 24]",0,6.95632086666507,1.9396507234708782
8501,"[340, 24]",1,7.5632003807911845,2.0232944314047265
8502,"[340, 24]",2,7.963830736523717,2.074910132400464
8503,"[340, 24]",3,8.72560599614716,2.1662619208224
8504,"[340, 24]",4,8.268929797742812,2.1125050928917783
8505,"[340, 24]",5,7.876103097344464,2.063833250755256
8506,"[340, 24]",6,7.933788502348693,2.0711306646091137
8507,"[340, 24]",7,8.199493886820054,2.104072431245875
8508,"[340, 24]",8,8.649485533833616,2.1574998433176438
8509,"[340, 24]",9,9.055633605662457,2.203387061903664
8510,"[340, 24]",10,9.25324267486809,2.224974049537927
8511,"[340, 24]",11,9.649093221644993,2.266863944266838
8512,"[340, 24]",12,9.503788718190279,2.251690531543033
8513,"[340, 24]",13,9.29120013776485,2.2290677304631035
8514,"[340, 24]",14,8.916686604339171,2.1879244206720605
8515,"[340, 24]",15,8.165941464399534,2.0999720246619855
8516,"[340, 24]",16,8.511903429903327,2.1414655873638
8517,"[340, 24]",17,8.534260366311758,2.1440886935940298
8518,"[340, 24]",18,8.223679225261563,2.107017703241693
8519,"[340, 24]",19,8.471186457633914,2.136670576496735
8520,"[340, 24]",20,7.745921507477209,2.047166447743672
8521,"[340, 24]",21,7.312626067289327,1.9896024523805582
8522,"[340, 24]",22,7.683879228618928,2.039124527528619
8523,"[340, 24]",23,8.224019698419932,2.1070591039458275
8524,"[340, 24]",24,8.039160403922853,2.0843246503651778
8525,"[341, 24]",0,7.3831226456019605,1.9991966718315028
8526,"[341, 24]",1,7.9538984152425485,2.0736621751729576
8527,"[341, 24]",2,7.720524593575291,2.0438823142636755
8528,"[341, 24]",3,8.304101396297968,2.116749536885831
8529,"[341, 24]",4,7.953898415242695,2.073662175172976
8530,"[341, 24]",5,7.664209026377046,2.0365613140932237
8531,"[341, 24]",6,8.045029521387644,2.0850544499699497
8532,"[341, 24]",7,8.261022939079584,2.1115484223686187
8533,"[341, 24]",8,8.378126282170754,2.1256242954800872
8534,"[341, 24]",9,8.646351831842239,2.1571374784364976
8535,"[341, 24]",10,9.379109765857166,2.2384848508229798
8536,"[341, 24]",11,9.690536620848071,2.2711498031978143
8537,"[341, 24]",12,9.272809714428623,2.2270864312180922
8538,"[341, 24]",13,9.288272175168082,2.228752547924903
8539,"[341, 24]",14,8.552379785767348,2.1462095817366174
8540,"[341, 24]",15,8.292466460589274,2.115347447283321
8541,"[341, 24]",16,8.320390615830489,2.1187092027491343
8542,"[341, 24]",17,8.69229543906555,2.162437051584785
8543,"[341, 24]",18,8.365076210053108,2.1240654449834317
8544,"[341, 24]",19,8.536070524544767,2.144300775978533
8545,"[341, 24]",20,7.693321779309554,2.040352651147813
8546,"[341, 24]",21,7.446804683889574,2.007785038895583
8547,"[341, 24]",22,8.153410329426563,2.098436285057353
8548,"[341, 24]",23,8.883608501054054,2.1842078371924174
8549,"[341, 24]",24,8.244755909061235,2.1095773508506213
8550,"[342, 51]",0,7.677564718059976,2.03830240287204
8551,"[342, 51]",1,7.677760090026297,2.0383278496755133
8552,"[342, 51]",2,8.254241334005254,2.1107271693334444
8553,"[342, 51]",3,8.766099474680816,2.1708919497169474
8554,"[342, 51]",4,8.854241921248805,2.180896657321448
8555,"[342, 51]",5,9.075769939790128,2.2056082184022
8556,"[342, 51]",6,8.687583093127781,2.1618947755217484
8557,"[342, 51]",7,8.070811607267371,2.0882540481378755
8558,"[342, 51]",8,7.252675368441667,1.9813704171335822
8559,"[342, 51]",9,7.715879729492793,2.0432805077645098
8560,"[342, 51]",10,8.210298411141986,2.105389270080525
8561,"[342, 51]",11,7.758517899702283,2.048791323647367
8562,"[342, 51]",12,7.696258831406437,2.0407343447373703
8563,"[342, 51]",13,7.1934484081003,1.9731706684528698
8564,"[342, 51]",14,7.243479826713131,1.9801017299764505
8565,"[342, 51]",15,6.922665671545872,1.9348009081053708
8566,"[342, 51]",16,7.023140323245762,1.9492104575049363
8567,"[342, 51]",17,7.3682698104777895,1.997182917511337
8568,"[342, 51]",18,6.883349475364329,1.929105375825431
8569,"[342, 51]",19,6.903984356876841,1.9320986879727722
8570,"[342, 51]",20,6.709284611640813,1.9034923300450577
8571,"[342, 51]",21,7.35208813875346,1.994984373386512
8572,"[342, 51]",22,8.560052569932088,2.147106331481999
8573,"[342, 51]",23,8.688118323319356,2.161956382265432
8574,"[342, 51]",24,8.608948832465025,2.152802224164721
8575,"[343, 51]",0,7.468928972751078,2.0107516117234843
8576,"[343, 51]",1,7.300609563591216,1.9879578465300694
8577,"[343, 51]",2,7.8526938053130095,2.060856632840906
8578,"[343, 51]",3,8.510816647067415,2.1413379012087703
8579,"[343, 51]",4,8.875139435524263,2.1832540462830496
8580,"[343, 51]",5,9.031854737538545,2.2007577436288486
8581,"[343, 51]",6,8.535695636560812,2.144256856915856
8582,"[343, 51]",7,7.6581264027175475,2.035767358888788
8583,"[343, 51]",8,7.43589268346439,2.006318637730363
8584,"[343, 51]",9,7.794722573639141,2.053446911579936
8585,"[343, 51]",10,7.9520814885161615,2.073433716851586
8586,"[343, 51]",11,7.763053522938037,2.049375752020159
8587,"[343, 51]",12,7.289753082238238,1.986469674697727
8588,"[343, 51]",13,7.304827171124534,1.988535385939148
8589,"[343, 51]",14,7.057619995437567,1.9541078835425976
8590,"[343, 51]",15,7.096118657407004,1.9595479665990112
8591,"[343, 51]",16,7.164251531039287,1.96910359400077
8592,"[343, 51]",17,7.432664394414689,2.0058843939656827
8593,"[343, 51]",18,6.81648003004475,1.919343213990339
8594,"[343, 51]",19,7.0922210907444745,1.9589985623939032
8595,"[343, 51]",20,7.251551558114901,1.981215453985983
8596,"[343, 51]",21,8.064155256441927,2.0874289641746686
8597,"[343, 51]",22,8.763846187605058,2.1706348711005523
8598,"[343, 51]",23,8.756814489299167,2.1698321960401654
8599,"[343, 51]",24,8.617342977971852,2.1537767979457283
